age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
43,services,divorced,professional.course,no,no,no,cellular,may,fri,196,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
26,admin.,single,university.degree,no,yes,yes,cellular,oct,wed,261,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,no
50,admin.,married,high.school,no,no,no,cellular,nov,tue,87,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,189,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
35,admin.,single,university.degree,no,yes,no,telephone,may,tue,227,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
32,admin.,married,university.degree,no,no,no,cellular,sep,thu,444,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,yes
34,blue-collar,single,basic.6y,no,unknown,unknown,cellular,jul,wed,254,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
29,technician,single,unknown,no,no,no,cellular,apr,mon,415,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
49,admin.,married,high.school,no,no,no,cellular,aug,fri,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
51,admin.,married,university.degree,no,no,no,cellular,aug,thu,335,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,109,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
40,blue-collar,married,unknown,no,yes,no,cellular,may,wed,88,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
47,admin.,single,high.school,no,yes,no,cellular,may,mon,911,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
25,student,single,university.degree,no,no,yes,telephone,jun,thu,280,6,999,1,failure,-2.9,92.963,-40.8,1.235,5076.2,yes
43,blue-collar,single,basic.9y,no,yes,no,telephone,may,wed,112,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,admin.,single,university.degree,no,no,no,telephone,apr,fri,82,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
35,management,married,professional.course,no,yes,no,cellular,nov,mon,142,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
43,technician,married,professional.course,no,yes,no,telephone,may,tue,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,admin.,single,high.school,no,yes,no,telephone,jun,wed,356,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
77,retired,divorced,basic.4y,no,yes,no,cellular,nov,mon,445,2,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
34,admin.,divorced,university.degree,no,no,no,telephone,may,tue,382,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,self-employed,married,professional.course,no,yes,no,cellular,nov,thu,329,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
53,blue-collar,married,high.school,unknown,no,no,cellular,apr,mon,193,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
35,self-employed,married,professional.course,unknown,yes,no,telephone,jun,thu,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,no
36,admin.,married,university.degree,no,yes,no,cellular,jul,wed,203,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,admin.,single,university.degree,no,no,no,telephone,jun,mon,104,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,1051,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
41,self-employed,married,basic.9y,no,yes,no,telephone,jun,wed,376,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
26,entrepreneur,single,high.school,no,no,no,telephone,may,wed,331,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
48,services,married,basic.4y,unknown,yes,yes,cellular,aug,thu,271,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33,admin.,married,university.degree,no,no,yes,telephone,mar,thu,78,2,999,1,failure,-1.8,93.369,-34.8,0.65,5008.7,no
43,entrepreneur,married,professional.course,no,no,no,cellular,aug,tue,56,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
74,retired,married,high.school,no,yes,no,cellular,aug,thu,1452,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
44,technician,married,high.school,no,yes,yes,cellular,aug,fri,390,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
56,services,divorced,high.school,unknown,no,no,telephone,may,mon,154,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,services,married,high.school,unknown,no,no,cellular,may,mon,642,3,10,1,success,-1.8,92.893,-46.2,1.244,5099.1,yes
30,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,191,1,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,no
37,services,married,high.school,no,yes,no,telephone,may,fri,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39,housemaid,divorced,basic.9y,no,yes,no,telephone,jun,mon,154,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
38,services,divorced,basic.6y,no,no,no,telephone,jun,tue,269,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
47,management,married,university.degree,no,yes,no,telephone,jun,wed,181,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
46,admin.,single,high.school,no,yes,no,cellular,nov,fri,294,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
31,services,married,high.school,unknown,no,no,telephone,may,tue,110,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,210,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
42,housemaid,married,basic.4y,unknown,yes,no,telephone,jun,fri,408,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
44,admin.,married,high.school,no,yes,no,telephone,may,fri,223,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
54,admin.,divorced,unknown,unknown,no,no,telephone,jun,wed,38,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
56,technician,divorced,professional.course,no,yes,yes,cellular,oct,mon,170,5,999,0,nonexistent,-1.1,94.601,-49.5,1,4963.6,no
28,admin.,single,university.degree,no,yes,no,telephone,may,fri,315,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
39,admin.,divorced,university.degree,no,yes,yes,cellular,aug,thu,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
58,retired,married,professional.course,no,yes,yes,cellular,jul,fri,605,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
43,technician,single,university.degree,no,yes,no,telephone,jul,fri,54,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
30,admin.,single,university.degree,no,yes,no,cellular,nov,mon,711,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
52,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,283,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
28,services,single,basic.9y,no,yes,no,telephone,may,fri,148,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
38,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,177,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,admin.,single,high.school,no,no,yes,cellular,nov,fri,64,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
39,services,married,high.school,unknown,no,no,cellular,aug,mon,195,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
32,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,188,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
38,technician,married,university.degree,no,yes,no,cellular,mar,tue,122,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes
32,self-employed,single,university.degree,no,yes,no,cellular,jun,mon,64,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
58,blue-collar,married,unknown,unknown,yes,yes,cellular,aug,fri,48,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
49,technician,married,professional.course,unknown,unknown,unknown,cellular,aug,fri,254,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
35,services,single,high.school,unknown,yes,no,cellular,jul,tue,150,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,services,divorced,unknown,no,no,yes,cellular,jul,mon,277,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,technician,married,university.degree,no,no,no,telephone,jun,fri,4,20,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
44,services,married,high.school,no,yes,yes,telephone,may,wed,212,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,117,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
49,management,married,university.degree,no,no,no,telephone,jun,thu,21,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,housemaid,single,university.degree,no,no,no,telephone,may,thu,71,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
60,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,165,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
35,admin.,married,university.degree,no,no,no,telephone,may,fri,60,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
75,retired,divorced,basic.4y,unknown,yes,no,cellular,oct,thu,502,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,yes
41,services,divorced,high.school,no,yes,no,cellular,jul,thu,474,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
38,entrepreneur,single,university.degree,no,yes,no,telephone,may,mon,30,4,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
29,management,married,university.degree,no,no,no,telephone,may,tue,129,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
53,admin.,married,basic.9y,no,yes,yes,cellular,may,wed,674,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,mon,61,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23,student,single,high.school,no,no,yes,cellular,oct,fri,380,1,3,1,success,-1.1,94.601,-49.5,1.029,4963.6,yes
51,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,tue,156,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,admin.,married,university.degree,no,yes,no,cellular,nov,fri,138,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
23,admin.,single,high.school,no,yes,no,cellular,jul,mon,34,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
38,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,83,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
26,unemployed,single,university.degree,no,yes,no,cellular,apr,thu,618,1,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,yes
33,admin.,married,university.degree,no,unknown,unknown,cellular,nov,thu,470,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
57,retired,married,unknown,unknown,yes,no,telephone,jun,wed,54,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
46,housemaid,married,basic.4y,unknown,yes,no,cellular,may,wed,369,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
30,management,single,university.degree,no,yes,yes,cellular,may,mon,447,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
49,admin.,divorced,basic.9y,no,yes,no,cellular,jul,wed,70,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
49,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,151,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,blue-collar,married,basic.6y,no,no,yes,telephone,may,wed,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
33,management,married,university.degree,no,yes,no,cellular,aug,tue,126,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39,unemployed,married,professional.course,no,yes,no,cellular,nov,mon,187,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
36,admin.,married,university.degree,unknown,no,no,cellular,aug,thu,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
36,admin.,married,university.degree,no,yes,no,cellular,aug,thu,165,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
53,management,married,university.degree,no,yes,yes,telephone,aug,fri,81,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
59,retired,single,high.school,no,no,no,telephone,may,fri,475,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
37,management,divorced,university.degree,no,no,no,cellular,nov,wed,295,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
54,services,married,basic.9y,no,yes,yes,cellular,nov,mon,175,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,103,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
31,admin.,single,high.school,no,yes,no,cellular,sep,fri,210,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
37,admin.,married,basic.6y,no,no,no,telephone,jun,fri,126,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33,admin.,single,high.school,unknown,yes,no,telephone,may,thu,226,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
47,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,87,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
52,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,fri,241,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
47,technician,single,professional.course,no,yes,no,cellular,aug,thu,396,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36,admin.,single,university.degree,no,no,no,cellular,aug,fri,71,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
42,admin.,married,university.degree,unknown,no,no,cellular,jul,fri,148,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
54,admin.,divorced,high.school,no,no,yes,cellular,jul,tue,129,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,148,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
43,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,97,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,self-employed,single,university.degree,no,yes,no,cellular,aug,mon,75,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39,admin.,single,high.school,no,no,no,telephone,jul,thu,108,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
51,blue-collar,married,unknown,unknown,yes,no,cellular,jul,mon,377,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
57,retired,married,professional.course,no,yes,no,cellular,nov,thu,124,6,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,no
44,self-employed,married,university.degree,unknown,unknown,unknown,telephone,may,fri,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,176,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
34,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,tue,294,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,services,married,high.school,no,yes,no,cellular,nov,wed,223,3,999,2,failure,-1.1,94.767,-50.8,1.048,4963.6,no
29,entrepreneur,married,basic.6y,no,yes,yes,telephone,jul,fri,286,3,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
36,admin.,married,high.school,no,unknown,unknown,telephone,may,wed,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
35,admin.,single,high.school,unknown,yes,no,telephone,jun,wed,93,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
47,technician,divorced,high.school,no,yes,no,cellular,jul,thu,335,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
36,management,married,university.degree,no,yes,no,cellular,mar,thu,141,1,999,1,failure,-1.8,92.843,-50,1.538,5099.1,no
34,management,married,university.degree,no,no,no,cellular,apr,mon,163,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
39,admin.,single,high.school,no,no,no,cellular,may,tue,197,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
33,admin.,married,professional.course,no,no,no,cellular,jul,mon,209,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
49,blue-collar,married,basic.9y,unknown,no,no,cellular,may,tue,55,2,999,2,failure,-1.8,92.893,-46.2,1.291,5099.1,no
56,technician,married,professional.course,no,yes,no,cellular,aug,thu,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
34,admin.,married,university.degree,no,no,no,telephone,sep,fri,290,2,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
29,self-employed,married,university.degree,no,no,no,cellular,mar,wed,101,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no
30,blue-collar,single,basic.4y,no,yes,no,cellular,jul,tue,82,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
55,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,119,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
31,admin.,married,university.degree,no,yes,no,cellular,nov,fri,149,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
59,retired,divorced,basic.4y,unknown,yes,no,telephone,may,thu,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
52,blue-collar,divorced,basic.4y,unknown,no,no,cellular,jul,thu,160,6,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
43,technician,married,professional.course,no,no,yes,cellular,aug,mon,108,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,admin.,married,basic.9y,no,yes,no,cellular,apr,thu,204,4,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
28,admin.,single,basic.9y,no,yes,no,cellular,jul,mon,387,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,management,single,basic.9y,no,yes,no,cellular,nov,mon,590,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
60,admin.,married,university.degree,no,no,no,cellular,apr,fri,246,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
38,management,married,university.degree,no,yes,no,cellular,may,wed,187,2,2,1,success,-1.8,92.893,-46.2,1.27,5099.1,yes
51,blue-collar,married,basic.4y,no,no,yes,cellular,jun,mon,325,1,3,1,success,-1.7,94.055,-39.8,0.754,4991.6,yes
50,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,fri,102,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
52,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,551,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
40,admin.,divorced,professional.course,no,yes,no,telephone,may,thu,339,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
44,housemaid,married,high.school,no,yes,yes,cellular,jul,mon,118,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
27,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,339,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
30,blue-collar,single,basic.9y,no,no,yes,telephone,nov,wed,117,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
38,technician,married,university.degree,no,yes,no,cellular,jun,wed,273,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
35,blue-collar,married,basic.9y,no,yes,no,cellular,apr,tue,855,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,200,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,585,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
38,admin.,single,high.school,no,yes,no,cellular,apr,mon,332,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
36,management,married,high.school,no,no,no,telephone,may,wed,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
58,technician,married,basic.4y,unknown,yes,yes,telephone,jun,fri,269,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
58,management,single,university.degree,no,no,no,cellular,may,fri,90,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
88,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,103,3,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no
37,technician,single,university.degree,no,yes,no,telephone,may,tue,114,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,technician,married,professional.course,no,no,yes,telephone,may,wed,51,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,self-employed,divorced,university.degree,no,yes,no,cellular,nov,mon,125,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
54,management,married,basic.4y,unknown,yes,no,telephone,may,mon,230,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,admin.,divorced,basic.6y,no,no,no,telephone,may,fri,111,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,thu,159,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
32,technician,married,professional.course,no,no,no,cellular,aug,mon,239,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
48,services,married,high.school,no,no,no,telephone,may,wed,17,18,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
43,entrepreneur,married,professional.course,no,no,no,cellular,may,fri,233,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
48,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,admin.,married,university.degree,no,yes,no,cellular,jun,tue,281,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
41,technician,married,university.degree,no,yes,no,cellular,aug,mon,101,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
